,person_id,id,name,character,role
436,1635403,tm81728,Ashraf Al-Selehdar,Mahmoud Bik,ACTOR
437,1320859,tm81728,Hussein Ismail,Shenawy,ACTOR
441,6958,tm94651,Amitabh Bachchan,Vijay Varma,ACTOR
442,104308,tm94651,Shatrughan Sinha,Ravi Kapoor,ACTOR
443,105220,tm94651,Zeenat Aman,Sheetal Sahni,ACTOR
444,57763,tm94651,Prem Chopra,Mr. Daaga,ACTOR
445,63303,tm94651,Amrish Puri,Balwant Singh,ACTOR
446,105226,tm94651,Helen,Sylvia,ACTOR
447,105221,tm94651,Pran,Tony,ACTOR
448,511559,tm94651,Gajanan Jagirdar,High School Principal,ACTOR
449,511558,tm94651,Sajjan,Ramnik Lal Tiwari,ACTOR
450,68725,tm94651,Iftekhar,Prosecuting Lawyer,ACTOR
451,434348,tm94651,K.N. Singh,Judge,ACTOR
461,553375,tm27298,Ahmad Mazhar,Saladin,ACTOR
462,225932,tm27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
463,215296,tm27298,Salah Zulfikar,Issa (The Swimmer),ACTOR
464,558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR
465,520600,tm27298,Hamdy Ghaith,King Richard,ACTOR
466,381250,tm27298,Laila Taher,Queen Berengaria,ACTOR
467,471620,tm27298,Omar El-Hariri,King Philip of France,ACTOR
469,530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
470,576037,tm27298,Zaki Toleimat,Duke Arthur,ACTOR
471,498370,tm27298,Tewfik El Dekn,Prince of Akka,ACTOR
480,63665,tm100027,Dharmendra,Ali Baba,ACTOR
481,134657,tm100027,Hema Malini,Morjina,ACTOR
482,105220,tm100027,Zeenat Aman,Fatima,ACTOR
483,57763,tm100027,Prem Chopra,Shamsher,ACTOR
488,219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
491,225931,tm19608,Faten Hamamah,Amal,ACTOR
492,15793,tm19608,Omar Sharif,Ahmed,ACTOR
493,219842,tm19608,Zaki Rostom,Taher Pasha,ACTOR
494,173189,tm19608,Farid Shawqi,Reyadh,ACTOR
495,540702,tm19608,Abdel Warith Assir,Sabir,ACTOR
497,520600,tm19608,Hamdy Ghaith,Selim,ACTOR
498,562959,tm19608,Abdel Ghani Kamar,Hassan,ACTOR
499,988354,tm19608,Zaki Ibrahim,(Lawyer),ACTOR
501,15793,tm204541,Omar Sharif,Ragab,ACTOR
502,225931,tm204541,Faten Hamamah,Hamedah,ACTOR
503,225933,tm204541,Ahmed Ramzy,Mamdouh,ACTOR
504,498370,tm204541,Tewfik El Dekn,Ezzat,ACTOR
505,560735,tm204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
506,152472,tm204541,Husain Reyadh,Mamdouh's father,ACTOR
509,173252,tm356209,Shammi Kapoor,Shyam,ACTOR
510,150319,tm356209,Padmini,Lata,ACTOR
511,550685,tm356209,Maria Menado,Maria,ACTOR
512,132270,tm356209,Shashikala,Shobha,ACTOR
513,222315,tm356209,Agha,Cha Choo,ACTOR
515,11472,ts45948,Graham Chapman,Various Characters,ACTOR
516,1549,ts45948,John Cleese,Various Characters,ACTOR
517,11474,ts45948,Eric Idle,Various Characters,ACTOR
518,11475,ts45948,Terry Jones,Various Characters,ACTOR
519,11476,ts45948,Michael Palin,Various Characters,ACTOR
527,530826,tm90896,Mahmoud el-Meliguy,Madbouli,ACTOR
529,225934,tm90896,Shukri Sarhan,Tolba,ACTOR
530,534050,tm90896,Soheir El-Morshidy,Fatma,ACTOR
531,391527,tm90896,Hesham Selim,Ibrahim,ACTOR
532,744938,tm90896,Majida El Roumi,Tafida,ACTOR
544,66223,tm336403,Asit Sen,Julie's father,ACTOR
551,218950,tm358653,Mala Sinha,Chabeli,ACTOR
552,173252,tm358653,Shammi Kapoor,Ramu,ACTOR
553,64409,tm358653,Raaj Kumar,Kalu,ACTOR
554,515741,tm358653,Leela Chitnis,Ramu's Mother,ACTOR
555,64411,tm358653,Kumkum,Kammo,ACTOR
556,434350,tm358653,Dhumal,Bhulo,ACTOR
567,32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
568,12464,ts20681,Jason Alexander,George Costanza,ACTOR
569,43320,ts20681,Michael Richards,Cosmo Kramer,ACTOR
570,12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
571,5313,tm155787,Ray Liotta,Henry Hill,ACTOR
572,3748,tm155787,Robert De Niro,James Conway,ACTOR
573,9438,tm155787,Joe Pesci,Tommy DeVito,ACTOR
574,9439,tm155787,Lorraine Bracco,Karen Hill,ACTOR
575,8280,tm155787,Paul Sorvino,Paul Cicero,ACTOR
576,9441,tm155787,Frank Sivero,Frankie Carbone,ACTOR
577,9443,tm155787,Tony Darrow,Sonny Bunz,ACTOR
578,6329,tm155787,Mike Starr,Frenchy,ACTOR
579,9444,tm155787,Frank Vincent,Billy Batts,ACTOR
580,9440,tm155787,Chuck Low,Morris Kessler,ACTOR
581,9442,tm155787,Frank DiLeo,Tuddy Cicero,ACTOR
582,507403,tm155787,Henny Youngman,Himself,ACTOR
583,9448,tm155787,Gina Mastrogiacomo,Janice Rossi,ACTOR
584,9446,tm155787,Catherine Scorsese,Tommy's Mother,ACTOR
585,9451,tm155787,Charles Scorsese,Vinnie,ACTOR
586,9447,tm155787,Suzanne Shepherd,Karen's Mother,ACTOR
587,9449,tm155787,Debi Mazar,Sandy,ACTOR
588,9453,tm155787,Margo Winkler,Belle Kessler,ACTOR
589,4103,tm155787,Welker White,Lois Byrd,ACTOR
590,9454,tm155787,Jerry Vale,Himself,ACTOR
591,9455,tm155787,Julie Garfield,Mickey Conway,ACTOR
592,53404,tm155787,Christopher Serrone,Young Henry,ACTOR
593,9456,tm155787,Elaine Kagan,Henry's Mother,ACTOR
594,9457,tm155787,Beau Starr,Henry's Father,ACTOR
595,6693,tm155787,Kevin Corrigan,Michael Hill,ACTOR
596,9450,tm155787,Michael Imperioli,Spider,ACTOR
597,758896,tm155787,Robbie Vinton,Bobby  Vinton,ACTOR
598,9034,tm155787,Johnny Williams,Johnny Roastbeef,ACTOR
599,9458,tm155787,Daniel P. Conte,Dr. Dan,ACTOR
600,9459,tm155787,Tony Conforti,Tony,ACTOR
601,598816,tm155787,Frank Pellegrino,Johnny Dio,ACTOR
602,9461,tm155787,Ronald Maccone,Ronnie,ACTOR
603,9462,tm155787,Tony Sirico,Tony Stacks,ACTOR
604,9463,tm155787,Joseph D'Onofrio,Young Tommy,ACTOR
605,758894,tm155787,Steve Forleo,City Detective #1,ACTOR
606,29074,tm155787,Richard Dioguardi,City Detective #2,ACTOR
607,9445,tm155787,Frank Adonis,Anthony Stabile,ACTOR
608,758851,tm155787,John Manca,Nickey Eyes,ACTOR
609,758804,tm155787,Joseph Bono,Mikey Franzese,ACTOR
610,9465,tm155787,Katherine Wallach,Diane,ACTOR
611,64226,tm155787,Mark Evan Jacobs,Bruce,ACTOR
612,9464,tm155787,Angela Pietropinto,Cicero's Wife,ACTOR
613,9467,tm155787,Marianne Leone Cooper,Tuddy's Wife,ACTOR
614,758806,tm155787,Marie Michaels,Mrs. Carbone,ACTOR
615,758809,tm155787,LoNardo,Frenchy's Wife,ACTOR
616,9466,tm155787,Melissa Prophet,Angie,ACTOR
617,9452,tm155787,Illeana Douglas,Rosie,ACTOR
618,9468,tm155787,Susan Varon,Susan,ACTOR
619,9469,tm155787,Elizabeth Whitcraft,Tommy's Girlfriend,ACTOR
620,9470,tm155787,Clem Caserta,Joe Buddha,ACTOR
621,1852,tm155787,Samuel L. Jackson,Stacks Edwards,ACTOR
622,186625,tm155787,Fran McGee,Johnny Roastbeef's Wife,ACTOR
623,5684,tm155787,Paul Herman,Dealer,ACTOR
624,758907,tm155787,Edward McDonald,Edward McDonald,ACTOR
625,758899,tm155787,Edward Hayes,Defense Attorney,ACTOR
626,758856,tm155787,Gina Mattia,Young Henry's Sister #2,ACTOR
627,758854,tm155787,Joel Calendrillo,Young Henry's Older Brother,ACTOR
628,758860,tm155787,Anthony Valentin,Young Michael,ACTOR
629,9471,tm155787,Edward D. Murphy,Liquor Cop #1,ACTOR
630,9472,tm155787,Michael Citriniti,Liquor Cop #2,ACTOR
631,9473,tm155787,Peter Hock,Mailman,ACTOR
632,758909,tm155787,Erasmus C. Alfano,Barbeque Wiseguy,ACTOR
633,9475,tm155787,John Di Benedetto,Bleeding Man,ACTOR
634,9474,tm155787,Manny Alfaro,Gambling Doorman,ACTOR
635,758863,tm155787,Thomas Lowry,Hijacked Driver,ACTOR
636,9476,tm155787,Margaret Smith,School Guard,ACTOR
637,758811,tm155787,Richard Mullally,Cop #1,ACTOR
638,9477,tm155787,Frank Albanese,Mob Lawyer,ACTOR
639,489798,tm155787,Paul McIsaac,Judge - 1956,ACTOR
640,397785,tm155787,Bob Golub,Truck Driver at Diner,ACTOR
641,9478,tm155787,Louis Eppolito,Fat Andy,ACTOR
642,9480,tm155787,Tony Lip,Frankie The Wop,ACTOR
643,758867,tm155787,Mikey Black,Freddy No Nose,ACTOR
644,758865,tm155787,Peter Cicale,Pete The Killer,ACTOR
645,718520,tm155787,Anthony Powers,Jimmy Two Times,ACTOR
646,9482,tm155787,Vincent Pastore,Man with Coatrack,ACTOR
647,9479,tm155787,Anthony Alessandro,Henry's 60's crew,ACTOR
648,9481,tm155787,Victor Colicchio,Henry's 60's crew,ACTOR
649,758812,tm155787,Mike Contessa,Cicero 60's Crew,ACTOR
650,9483,tm155787,Philip Suriano,Cicero's 60's crew,ACTOR
651,758814,tm155787,Paul Mougey,Terrorized Waiter,ACTOR
652,758815,tm155787,Norman Barbera,Bouncer,ACTOR
653,758816,tm155787,Anthony Polemeni,Copa Captain,ACTOR
654,9484,tm155787,James Quattrochi,Henry Greeter #1,ACTOR
655,9485,tm155787,Lawrence Sacco,Henry Greeter #2,ACTOR
656,511667,tm155787,Dino Laudicina,Henry Greeter #3,ACTOR
657,758934,tm155787,Irving Welzer,Copa Announcer,ACTOR
658,758941,tm155787,Jesse Kirtzman,Beach Club Waiter,ACTOR
659,758871,tm155787,Russell Halley,Bruce's Brother #1,ACTOR
660,758872,tm155787,Spencer Bradley,Bruce's Brother #2,ACTOR
661,758817,tm155787,Bob Altman,Karen's Dad,ACTOR
662,758819,tm155787,Joanna Bennett,Marie #1,ACTOR
663,758820,tm155787,Gayle Lewis,Marie #2,ACTOR
664,644723,tm155787,Gaetano Lisi,Paul #3,ACTOR
665,758821,tm155787,Luke Walter,Truck Driver,ACTOR
666,758823,tm155787,Ed Deacy,Detective Deacy,ACTOR
667,758822,tm155787,Larry Silvestri,Detective Silvestri,ACTOR
668,9487,tm155787,John 'Cha Cha' Ciarcia,Batts' Crew #1,ACTOR
669,758824,tm155787,Vito Picone,Vito,ACTOR
670,662606,tm155787,Janis Corsair,Vito's Girlfriend,ACTOR
671,1666492,tm155787,Lisa D’Apolito,Lisa,ACTOR
672,9486,tm155787,Frank Aquilino,Batt's Crew #2,ACTOR
673,9488,tm155787,Vito Antuofermo,Prizefighter,ACTOR
674,9489,tm155787,Vincent Gallo,Henry's 70's Crew,ACTOR
675,716154,tm155787,Gaetano LoGiudice,Henry's 70's Crew,ACTOR
676,4149,tm155787,Garry Pastore,Henry's 70's Crew,ACTOR
677,9490,tm155787,Nicole Burdette,Carbone's Girlfriend,ACTOR
678,9491,tm155787,Stella Keitel,Henry's Older Child - Judy,ACTOR
679,758952,tm155787,Dominique DeVito,Henry's Baby - Ruth,ACTOR
680,758953,tm155787,Michaelangelo Graziano,Bar Patron,ACTOR
681,758954,tm155787,Paula Kcira,Janice's Girlfriend #1,ACTOR
682,758955,tm155787,Nadine Kay,Janoce's Girlfriend #2,ACTOR
683,758827,tm155787,Tony Ellis,Bridal Shop Owner,ACTOR
684,9492,tm155787,Peter Onorati,Florida Bookie,ACTOR
685,750412,tm155787,Jamie deRoy,Bookie's Sister,ACTOR
686,758873,tm155787,Joel Blake,Judge - 1971,ACTOR
687,758874,tm155787,H. Clay Dear,Security Guard with Lobsters,ACTOR
688,758877,tm155787,Thomas Hewson,Drug Buyer,ACTOR
689,9493,tm155787,Gene Canfield,Prison Guard in Booth,ACTOR
690,758830,tm155787,Margaux Guerard,Judy Hill at 10 Years,ACTOR
691,758825,tm155787,Violet Gaynor,Ruth Hill at 8 Years,ACTOR
692,9265,tm155787,Tobin Bell,Parole Officer,ACTOR
693,9494,tm155787,Berlinda Tolbert,Stacks' Girlfriend,ACTOR
694,9495,tm155787,Nancy Cassaro,Joe Buddha's Wife,ACTOR
695,758834,tm155787,Adam Wandt,Kid,ACTOR
696,758829,tm155787,Joe Gioco,Garbage Man,ACTOR
697,9496,tm155787,Isiah Whitlock Jr.,Doctor,ACTOR
698,758833,tm155787,Alyson Jones,Judy Hill at 13 Years,ACTOR
699,758835,tm155787,Ruby Gaynor,Ruth Hill at 11 Years,ACTOR
700,4087,tm155787,Bo Dietl,Arresting Narc,ACTOR
701,9500,tm155787,Frank Cassini,50's Wiseguy (uncredited),ACTOR
702,9499,tm155787,Anthony Caso,Truck Hijacker (uncredited),ACTOR
703,598815,tm155787,Lisa Bostnar,Nickey Eyes' Girlfriend (uncredited),ACTOR
704,9507,tm155787,Billy L. Sullivan,Jimmy's Son (uncredited),ACTOR
705,1106134,tm155787,Daniela Barbosa,Young Henry's Sister #1,ACTOR
707,11091,tm22327,Matthew Modine,Pvt. Joker,ACTOR
708,4704,tm22327,Adam Baldwin,Animal Mother,ACTOR
709,6432,tm22327,Vincent D'Onofrio,Pvt. Pyle,ACTOR
710,6647,tm22327,R. Lee Ermey,Gny. Sgt. Hartman,ACTOR
711,32851,tm22327,Dorian Harewood,Eightball,ACTOR
712,17675,tm22327,Arliss Howard,Pvt. Cowboy,ACTOR
713,24205,tm22327,Kevyn Major Howard,Rafterman,ACTOR
714,1314,tm22327,Ed O'Ross,Lt. Touchdown,ACTOR
715,62513,tm22327,John Terry,Lt. Lockhart,ACTOR
716,11655,tm22327,Bruce Boa,Poge Colonel,ACTOR
717,205944,tm22327,Kieron Jecchinis,Crazy Earl,ACTOR
718,28624,tm22327,Jon Stafford,Doc Jay,ACTOR
719,126879,tm22327,Tim Colceri,Doorgunner,ACTOR
720,90057,tm22327,Peter Edmund,Snowball,ACTOR
721,32191,tm22327,Kirk Taylor,Payback,ACTOR
722,50869,tm22327,Ian Tyler,Lt. Cleves,ACTOR
723,207528,tm22327,Gary Landon Mills,Donlon,ACTOR
724,112301,tm22327,Sal Lopez,T.H.E. Rock,ACTOR
725,11743,tm22327,Papillon Soo,Da Nang Hooker,ACTOR
726,207531,tm22327,Ngoc Le,VC Sniper,ACTOR
727,207535,tm22327,Tan Hung Francione,ARVN Pimp,ACTOR
728,182569,tm22327,Marcus D'Amico,Hand Job,ACTOR
729,207536,tm22327,Costas Dino Chimona,Chili,ACTOR
730,207532,tm22327,Keith Hodiak,Daddy D.A.,ACTOR
731,207533,tm22327,Peter Merrill,TV Journalist,ACTOR
732,598789,tm22327,Herbert Norville,Daytona Dave,ACTOR
733,479173,tm22327,Gil Kopel,Stork,ACTOR
734,207529,tm22327,Philip Bailey,Parris Island Recruit and Vietnam Platoon,ACTOR
735,1876841,tm22327,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,ACTOR
736,44991,tm22327,Steve Hudson,Parris Island Recruit and Vietnam Platoon,ACTOR
737,207530,tm22327,John Curtis,Parris Island Recruit and Vietnam Platoon,ACTOR
738,93627,tm22327,Chris Maybach,Parris Island Recruit and Vietnam Platoon,ACTOR
739,207363,tm22327,Gary Smith,Parris Island Recruit and Vietnam Platoon,ACTOR
740,207364,tm22327,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,ACTOR
741,207365,tm22327,John Wilson,Parris Island Recruit and Vietnam Platoon,ACTOR
742,784634,tm22327,Tony Carey,Parris Island Recruit and Vietnam Platoon,ACTOR
743,207366,tm22327,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),ACTOR
744,21108,tm22327,Stanley Kubrick,Murphy (voice) (uncredited),ACTOR
745,46486,tm22327,David Palffy,Mass Grave Soldier (uncredited),ACTOR
746,207367,tm22327,John Ward,TV Camera Operator (uncredited),ACTOR
747,1787928,tm22327,David George,Parris Island Recruit and Vietnam Platoon,ACTOR
749,3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
750,12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
751,6756,tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
752,9438,tm180542,Joe Pesci,Frankie Monaldi,ACTOR
753,68563,tm180542,Tuesday Weld,Carol,ACTOR
754,7749,tm180542,Burt Young,Joe,ACTOR
755,16204,tm180542,Treat Williams,James Conway O'Donnell,ACTOR
756,28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
757,14853,tm180542,Richard Bright,Chicken Joe,ACTOR
758,80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
759,24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
760,30008,tm180542,Darlanne Fluegel,Eve,ACTOR
761,81000,tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
762,27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
763,81005,tm180542,Frank Gio,Beefy,ACTOR
764,1575,tm180542,Jennifer Connelly,Young Deborah,ACTOR
765,81001,tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
766,60657,tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
767,22241,tm180542,Brian Bloom,Young Patsy,ACTOR
768,81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
769,81002,tm180542,Adrian Curran,Young Cockeye,ACTOR
770,712557,tm180542,Julie Cohen,Young Peggy,ACTOR
771,81003,tm180542,Noah Moazezi,Dominic,ACTOR
772,5750,tm180542,James Russo,Bugsy,ACTOR
773,9470,tm180542,Clem Caserta,Al Capuano,ACTOR
774,81007,tm180542,Frank Sisto,Fred Capuano,ACTOR
775,30012,tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
776,81008,tm180542,Mike Gendel,Irving Gold,ACTOR
777,81009,tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
778,81006,tm180542,Margherita Pace,Young Deborah (Double),ACTOR
779,5684,tm180542,Paul Herman,Monkey,ACTOR
780,111590,tm180542,Bruno Iannone,Thug,ACTOR
781,61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR
782,29073,tm180542,Ray Dittrich,Trigger,ACTOR
783,11550,tm180542,Richard Foronjy,Officer Whitey,ACTOR
784,20581,tm180542,Mario Brega,Mandy,ACTOR
785,752070,tm180542,Angelo Florio,Willie the Ape,ACTOR
786,5940,tm180542,Marcia Jean Kurtz,Max's Mother,ACTOR
787,821438,tm180542,Gerard Murphy,Crowning,ACTOR
788,112286,tm180542,Dutch Miller,Van Linden,ACTOR
789,17817,tm180542,Robert Harper,Sharkey,ACTOR
790,302112,tm180542,Amy Ryder,Peggy,ACTOR
791,476911,tm180542,Karen Shallo,Mrs. Aiello,ACTOR
792,1341561,tm180542,Frankie Caserta,Bugsy's Gang,ACTOR
793,1341749,tm180542,Joey Marzella,Bugsy's Gang,ACTOR
794,298686,tm180542,Marvin Scott,Interviewer,ACTOR
795,1341620,tm180542,Ann Neville,Girl in Coffin,ACTOR
796,551078,tm180542,Joey Faye,Adorable Old Man,ACTOR
797,1341629,tm180542,Linda Ipanema,Nurse Thompson,ACTOR
798,116852,tm180542,Tandy Cronyn,Reporter 1,ACTOR
799,469888,tm180542,Richard Zobel,Reporter 2,ACTOR
800,17146,tm180542,Baxter Harris,Reporter 3,ACTOR
801,1594,tm180542,Arnon Milchan,Chauffeur,ACTOR
802,1341752,tm180542,Marty Licata,Cemetery Caretaker,ACTOR
803,6642,tm180542,Estelle Harris,Peggy's Mother,ACTOR
804,1341618,tm180542,Gerritt Debeer,Drunk,ACTOR
805,1030723,tm180542,Alexander Godfrey,Newstand Man,ACTOR
806,1419294,tm180542,Cliff Cudney,Mounted Policeman,ACTOR
807,1341539,tm180542,Paul Farentino,2nd Mounted Policeman,ACTOR
808,924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR
809,1341479,tm180542,Mort Freeman,Street Singer,ACTOR
810,1341416,tm180542,Massimo Liti,Young Macrò,ACTOR
811,1341637,tm180542,Jay Zeely,Foreman,ACTOR
812,47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),ACTOR
813,1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),ACTOR
814,94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),ACTOR
815,1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),ACTOR
816,1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR
817,1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),ACTOR
818,1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR
819,1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR
820,434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),ACTOR
821,1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),ACTOR
822,469679,tm180542,Ron Nummi,Waiter (uncredited),ACTOR
823,1341712,tm180542,Ryan Paris,Speakeasy Patron (uncredited),ACTOR
824,1341601,tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),ACTOR
825,543125,tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),ACTOR
826,488781,tm180542,Alex Serra,Speakeasy Vocalist (uncredited),ACTOR
827,551439,tm180542,Susan Spafford,Nurse (uncredited),ACTOR
828,120119,tm180542,Mark Frazer,Pimp (uncredited),ACTOR
829,506691,tm180542,Maria Pia Monicelli,Prostitute (uncredited),ACTOR
830,7205,tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),ACTOR
831,81010,tm180542,Claudio Mancini,Syndacalist (uncredited),ACTOR
833,5455,tm138875,Billy Crystal,Harry Burns,ACTOR
834,20759,tm138875,Meg Ryan,Sally Albright,ACTOR
835,1990,tm138875,Carrie Fisher,Marie,ACTOR
836,10428,tm138875,Bruno Kirby,Jess,ACTOR
837,20760,tm138875,Steven Ford,Joe,ACTOR
838,20761,tm138875,Lisa Jane Persky,Alice,ACTOR
839,20762,tm138875,Michelle Nicastro,Amanda,ACTOR
840,20763,tm138875,Gretchen Palmer,Stewardess,ACTOR
841,20764,tm138875,Robert Alan Beuth,Man on Aisle,ACTOR
842,20765,tm138875,David Burdick,9 Year Old Boy,ACTOR
843,20766,tm138875,Joe Viviani,Judge,ACTOR
844,193,tm138875,Harley Jane Kozak,Helen,ACTOR
845,20767,tm138875,Joseph Hunt,Waiter at Wedding,ACTOR
846,20768,tm138875,Kevin Rooney,Ira,ACTOR
847,20769,tm138875,Franc Luz,Julian,ACTOR
848,4372,tm138875,Tracy Reiner,Emily,ACTOR
849,28497,tm138875,Kyle T. Heffner,Gary,ACTOR
850,1379831,tm138875,Kimberley LaMarque,Waitress,ACTOR
851,1542517,tm138875,Stacey Katzin,Hostess,ACTOR
852,511536,tm138875,Estelle Reiner,Older Woman Customer,ACTOR
853,1426149,tm138875,John Arceri,Christmas Tree Salesman,ACTOR
854,14912,tm138875,Connie Sawyer,Documentary Couple,ACTOR
855,1542521,tm138875,Kuno Sponholz,Documentary Couple,ACTOR
856,64874,tm138875,Katherine Squire,Documentary Couple,ACTOR
857,527062,tm138875,Frances Chaney,Documentary Couple,ACTOR
858,1685004,tm138875,Bernie Hern,Documentary Couple,ACTOR
859,1542527,tm138875,Rose Wright,Documentary Couple,ACTOR
860,1542221,tm138875,Aldo Rossi,Documentary Couple,ACTOR
861,10953,tm138875,Dona Hardy,Documentary Couple,ACTOR
862,482193,tm138875,Peter Pan,Documentary Couple,ACTOR
863,449834,tm138875,Jane Chung,Documentary Couple,ACTOR
864,441178,tm138875,Bob Ader,Tap Dancer (uncredited),ACTOR
865,753907,tm138875,Jeff Dlugolecki,College Student (uncredited),ACTOR
866,190530,tm138875,Nicholas Glaeser,Waiter (uncredited),ACTOR
867,1180233,tm138875,Randy James,Diner Patron (uncredited),ACTOR
868,1039530,tm138875,Stanley Moore,Truck Driver (uncredited),ACTOR
869,41501,tm138875,Larry Sherman,Dinner (uncredited),ACTOR
870,810433,tm138875,Marilyn Spanier,Tap Dancer (uncredited),ACTOR
871,44401,tm138875,John Speredakos,New Year's Partygoer (uncredited),ACTOR
872,1060145,tm138875,Terry Vaughan,Giants Fan (uncredited),ACTOR
873,7139,tm138875,Anthony Welch,Restaurant Patron (uncredited),ACTOR
875,7974,tm2386,Heather Langenkamp,Nancy Thompson,ACTOR
876,26005,tm2386,Robert Englund,Freddy Krueger,ACTOR
877,30790,tm2386,John Saxon,Lieutenant Thompson,ACTOR
878,82353,tm2386,Ronee Blakley,Marge Thompson,ACTOR
879,19401,tm2386,Amanda Wyss,Tina Gray,ACTOR
880,20498,tm2386,Jsu Garcia,Rod Lane,ACTOR
881,3381,tm2386,Johnny Depp,Glen Lantz,ACTOR
882,8318,tm2386,Charles Fleischer,Dr. King,ACTOR
883,65257,tm2386,Joseph Whipp,Sgt. Parker,ACTOR
884,12578,tm2386,Lin Shaye,Teacher,ACTOR
885,55093,tm2386,Joe Unger,Sergeant Garcia,ACTOR
886,82354,tm2386,Mimi Craven,Nurse,ACTOR
887,491162,tm2386,Jack Shea,Minister,ACTOR
888,218261,tm2386,Ed Call,Mr. Lantz,ACTOR
889,598497,tm2386,Sandy Lipton,Mrs. Lantz,ACTOR
890,2937,tm2386,David Andrews,Foreman,ACTOR
891,4016,tm2386,Jeff Levine,Coroner,ACTOR
892,598520,tm2386,Donna Woodrum,Mrs. Gray,ACTOR
893,48112,tm2386,Shashawnee Hall,Cop #1,ACTOR
894,598532,tm2386,Carol Pritikin,Cop #2,ACTOR
895,598531,tm2386,Brian Reise,Cop #3,ACTOR
896,34763,tm2386,Ash Adams,Surfer #1,ACTOR
897,432769,tm2386,Don Hannah,Surfer #2,ACTOR
898,128985,tm2386,Leslie Hoffman,Hallguard,ACTOR
899,598521,tm2386,Paul Grenier,Mrs. Gray's Boyfriend,ACTOR
900,598766,tm2386,Kathi Gibbs,Kid (uncredited),ACTOR
901,70609,tm2386,Chris Tashima,Kid (uncredited),ACTOR
902,598767,tm2386,Antonia Yannouli,Kid (uncredited),ACTOR
